params,score
"[2.71495043e+00 1.69002981e+00 5.60677384e-02 4.32318207e+00
 5.38100559e+00 5.00148844e+02]",52901.178617509315
"[2.71743097e+00 1.69988766e+00 5.27561302e-02 4.36023704e+00
 5.39180762e+00 5.00122282e+02]",14642.116813973826
"[2.71975532e+00 1.69806260e+00 5.49091247e-02 4.34232050e+00
 5.38649543e+00 5.00128737e+02]",145.1738607756426
"[2.71670599e+00 1.70443413e+00 5.12029759e-02 4.37770122e+00
 5.40002493e+00 5.00108673e+02]",1090.1063581727476
"[2.72441721e+00 1.71136337e+00 5.05480363e-02 4.41218965e+00
 5.40727752e+00 5.00100259e+02]",10.136462241371632
"[2.72011221e+00 1.69104611e+00 5.63964492e-02 4.34819368e+00
 5.37595082e+00 5.00156049e+02]",15626.102300382498
"[2.72803807e+00 1.71332196e+00 5.03008401e-02 4.42500847e+00
 5.41437548e+00 5.00102764e+02]",325.1471107364131
"[2.71677733e+00 1.70963856e+00 5.09223543e-02 4.37518312e+00
 5.40469474e+00 5.00089890e+02]",1445.101279780739
"[2.72046235e+00 1.70834845e+00 5.02794812e-02 4.41308106e+00
 5.40939431e+00 5.00107454e+02]",66050.10405049402
"[2.72218032e+00 1.71118145e+00 5.04124908e-02 4.41440577e+00
 5.40635692e+00 5.00098106e+02]",77285.21822469095
"[2.71539231e+00 1.69222655e+00 5.46907099e-02 4.35310632e+00
 5.37857557e+00 5.00149837e+02]",55697.22786677975
"[2.72595679e+00 1.71597488e+00 5.02978081e-02 4.40741697e+00
 5.41662188e+00 5.00081015e+02]",63002.20674240525
"[2.72822401e+00 1.71110770e+00 5.05431913e-02 4.41813597e+00
 5.41343565e+00 5.00106131e+02]",3250.116153092113
"[2.71647050e+00 1.69667334e+00 5.41177280e-02 4.35259260e+00
 5.38385198e+00 5.00133103e+02]",8650.15403573142
"[2.72848859e+00 1.71041689e+00 5.15750078e-02 4.40201722e+00
 5.40593966e+00 5.00110440e+02]",123905.22290852816
"[2.72173311e+00 1.70596235e+00 5.09169674e-02 4.39702228e+00
 5.40455955e+00 5.00113561e+02]",197.1140163567255
"[2.72201608e+00 1.70339101e+00 5.11485390e-02 4.39717969e+00
 5.40039727e+00 5.00121556e+02]",11237.153635740246
"[2.72271264e+00 1.70565062e+00 5.12660007e-02 4.38659549e+00
 5.40476500e+00 5.00111472e+02]",577.1557860570779
"[2.72160769e+00 1.70389983e+00 5.26569768e-02 4.37330370e+00
 5.39388192e+00 5.00120092e+02]",73985.07909450028
"[2.72539131e+00 1.71097832e+00 5.07500649e-02 4.40600263e+00
 5.40815609e+00 5.00104386e+02]",39205.06511893574
"[2.72445014e+00 1.71310701e+00 5.05208144e-02 4.39982533e+00
 5.41477527e+00 5.00091731e+02]",290.084791417085
"[2.72344400e+00 1.71043562e+00 5.07122226e-02 4.40134951e+00
 5.40820022e+00 5.00103192e+02]",1445.145344494302
"[2.72067003e+00 1.69674588e+00 5.21271637e-02 4.37895841e+00
 5.39898621e+00 5.00143566e+02]",24650.110869482913
"[2.72228447e+00 1.70662060e+00 5.07165222e-02 4.40709537e+00
 5.40352343e+00 5.00114828e+02]",9802.136421927304
"[2.72625286e+00 1.71190919e+00 5.00862211e-02 4.43539558e+00
 5.41775770e+00 5.00106441e+02]",1157.122826303499
"[2.72407211e+00 1.71282474e+00 5.00106074e-02 4.43877198e+00
 5.42286533e+00 5.00097992e+02]",71290.16058828695
"[2.72524058e+00 1.71209926e+00 5.02018382e-02 4.42146149e+00
 5.41445793e+00 5.00101085e+02]",1937.1713740828616
"[2.71738299e+00 1.69649541e+00 5.15484364e-02 4.37864490e+00
 5.39910237e+00 5.00138071e+02]",18226.12710069734
"[2.72273443e+00 1.70586898e+00 5.09563780e-02 4.39620631e+00
 5.40611034e+00 5.00113260e+02]",78401.18957401147
"[2.72979426e+00 1.72252050e+00 5.00951939e-02 4.45301923e+00
 5.43106416e+00 5.00075703e+02]",10405.070235285495
"[2.72157579e+00 1.71071305e+00 5.02938314e-02 4.41284018e+00
 5.41058132e+00 5.00100248e+02]",10001.097259601533
"[2.72968667e+00 1.71717211e+00 5.00122927e-02 4.44056217e+00
 5.42454827e+00 5.00091096e+02]",3482.114470410671
"[2.72276974e+00 1.70357123e+00 5.11112943e-02 4.38896618e+00
 5.40749441e+00 5.00117841e+02]",962.1431777426827
"[2.72815997e+00 1.71488142e+00 5.01174638e-02 4.42984985e+00
 5.41808502e+00 5.00095798e+02]",962.1487459605025
"[2.72203066e+00 1.69918813e+00 5.26062662e-02 4.37391741e+00
 5.39701540e+00 5.00132122e+02]",290.1052769416695
"[2.72650765e+00 1.70916975e+00 5.04969617e-02 4.42272692e+00
 5.41008473e+00 5.00114889e+02]",29930.155906386135
"[2.72308200e+00 1.70889996e+00 5.00621039e-02 4.42242384e+00
 5.41854827e+00 5.00106880e+02]",31685.055290895616
"[2.73197113e+00 1.72298224e+00 5.02142725e-02 4.45414756e+00
 5.43790533e+00 5.00072901e+02]",11882.074571919638
"[2.72980828e+00 1.71255500e+00 5.02082983e-02 4.43434090e+00
 5.41750737e+00 5.00107722e+02]",25601.15665434638
"[2.72332225e+00 1.70578540e+00 5.08248835e-02 4.39838265e+00
 5.40962001e+00 5.00116977e+02]",260101.24791003938
"[2.72167188e+00 1.71103528e+00 5.01111929e-02 4.41597476e+00
 5.41655095e+00 5.00097854e+02]",29585.06073170348
"[2.72601432e+00 1.71089126e+00 5.10446771e-02 4.39729107e+00
 5.40730752e+00 5.00099890e+02]",901.0949189137999
"[2.72477660e+00 1.71225239e+00 5.03149461e-02 4.41924009e+00
 5.40952800e+00 5.00098049e+02]",11450.075361578185
"[2.72831150e+00 1.70944753e+00 5.04902111e-02 4.41315549e+00
 5.41585368e+00 5.00108494e+02]",27557.13023081103
"[2.72305162e+00 1.70394975e+00 5.25964892e-02 4.36396412e+00
 5.40019339e+00 5.00114032e+02]",6725.139016736071
"[2.72361345e+00 1.70344498e+00 5.09452555e-02 4.40496063e+00
 5.40461662e+00 5.00122763e+02]",23717.06409385292
"[2.72743691e+00 1.70776430e+00 5.12507677e-02 4.40900693e+00
 5.40337170e+00 5.00116310e+02]",18497.10357629594
"[2.72561364e+00 1.70653095e+00 5.09187651e-02 4.40780349e+00
 5.40804053e+00 5.00117033e+02]",8282.103443433183
"[2.72603999e+00 1.70975790e+00 5.07249980e-02 4.39583542e+00
 5.41510390e+00 5.00101717e+02]",11237.093603699617
"[2.72272327e+00 1.71188562e+00 5.00322368e-02 4.42534329e+00
 5.41756966e+00 5.00096996e+02]",15377.1561417186
"[2.71963769e+00 1.69109901e+00 5.46486811e-02 4.36186849e+00
 5.38267896e+00 5.00158697e+02]",1370.1376526474469
"[2.71789288e+00 1.70023364e+00 5.19185809e-02 4.37964345e+00
 5.39362126e+00 5.00125528e+02]",1090.1222844761464
"[2.72296617e+00 1.69743446e+00 5.33967560e-02 4.36377540e+00
 5.39324982e+00 5.00136511e+02]",10001.161908323285
"[2.71604818e+00 1.69361116e+00 5.40600971e-02 4.35493385e+00
 5.38345109e+00 5.00143170e+02]",98597.0991772561
"[2.71932990e+00 1.69477502e+00 5.33776681e-02 4.37150250e+00
 5.38606174e+00 5.00147284e+02]",8282.119523120453
"[2.72412457e+00 1.69918068e+00 5.27396513e-02 4.38301069e+00
 5.39524667e+00 5.00137365e+02]",626.1273090371551
"[2.71762838e+00 1.68784454e+00 5.53982714e-02 4.35706359e+00
 5.37522647e+00 5.00164618e+02]",730.0828230130778
"[2.72227071e+00 1.69895407e+00 5.30878155e-02 4.38426106e+00
 5.38795484e+00 5.00138959e+02]",15130.130009230172
"[2.71915856e+00 1.68959009e+00 5.65259970e-02 4.34602774e+00
 5.37356562e+00 5.00158966e+02]",212522.21705369605
"[2.71794752e+00 1.69147424e+00 5.40085234e-02 4.34983604e+00
 5.38895458e+00 5.00147168e+02]",842.1116049869225
"[2.72008046e+00 1.70099966e+00 5.07030767e-02 4.42050332e+00
 5.39696064e+00 5.00133721e+02]",90602.19908918727
"[2.72124604e+00 1.70054615e+00 5.10427336e-02 4.40225387e+00
 5.40299786e+00 5.00132344e+02]",1025.0998317664255
"[2.72284703e+00 1.68906528e+00 5.31798050e-02 4.38661109e+00
 5.39004294e+00 5.00171371e+02]",32401.114290255133
"[2.72095317e+00 1.69968962e+00 5.23910597e-02 4.38021760e+00
 5.39287258e+00 5.00133182e+02]",65.088730537665
"[2.72231444e+00 1.68798951e+00 5.68821772e-02 4.35309176e+00
 5.37513301e+00 5.00168883e+02]",401.1440808248392
"[2.71730223e+00 1.69301518e+00 5.36677646e-02 4.36956020e+00
 5.38059121e+00 5.00147822e+02]",124610.14796428365
"[2.71995841e+00 1.69304894e+00 5.47018225e-02 4.35452945e+00
 5.38311152e+00 5.00146754e+02]",17.149420137883194
"[2.72250998e+00 1.69047938e+00 5.55557707e-02 4.36063597e+00
 5.38148540e+00 5.00161823e+02]",73985.08264618543
"[2.72490646e+00 1.70411028e+00 5.17381051e-02 4.38839112e+00
 5.40175969e+00 5.00119728e+02]",358802.2169704114
"[2.71955609e+00 1.69388790e+00 5.20812313e-02 4.38260862e+00
 5.39684718e+00 5.00148140e+02]",1025.10956770427
"[2.72876755e+00 1.70916778e+00 5.19359440e-02 4.39409904e+00
 5.40247300e+00 5.00110745e+02]",50177.090847509695
"[2.72214482e+00 1.69377753e+00 5.42749027e-02 4.36662295e+00
 5.38668934e+00 5.00151403e+02]",14642.1786869919
"[2.71810750e+00 1.70034641e+00 5.25568217e-02 4.35419079e+00
 5.39642819e+00 5.00117273e+02]",37637.147460245804
"[2.72185335e+00 1.69153411e+00 5.56434458e-02 4.35254613e+00
 5.38074532e+00 5.00154943e+02]",2.1270604236738957
"[2.72106047e+00 1.69318832e+00 5.17060070e-02 4.40335091e+00
 5.39298546e+00 5.00158468e+02]",1090.1137995293684
"[2.72568534e+00 1.70249766e+00 5.29824031e-02 4.37809422e+00
 5.39523681e+00 5.00125598e+02]",11665.114760066292
"[2.72007712e+00 1.69471968e+00 5.34259536e-02 4.37071595e+00
 5.38770859e+00 5.00144840e+02]",197.10991519239855
"[2.72456820e+00 1.70231105e+00 5.26885875e-02 4.37683158e+00
 5.39700631e+00 5.00124780e+02]",8650.13161535454
"[2.72192876e+00 1.69789668e+00 5.31966862e-02 4.37268322e+00
 5.39065877e+00 5.00137361e+02]",10001.123002040573
"[2.72136533e+00 1.69345009e+00 5.25882666e-02 4.39040336e+00
 5.38889664e+00 5.00154433e+02]",12322.125483761798
"[2.72307305e+00 1.69636956e+00 5.21338731e-02 4.39166408e+00
 5.39607697e+00 5.00145226e+02]",30626.17836967786
"[2.71634722e+00 1.68594955e+00 5.47374688e-02 4.34572329e+00
 5.38449993e+00 5.00164488e+02]",66050.1899487488
"[2.71974358e+00 1.69111878e+00 5.50904000e-02 4.35343831e+00
 5.38098325e+00 5.00153062e+02]",2402.1494446551087
"[2.72247972e+00 1.69933460e+00 5.26636260e-02 4.37867921e+00
 5.39273688e+00 5.00131778e+02]",12770.104128626277
"[2.72049003e+00 1.69638190e+00 5.21219750e-02 4.38723347e+00
 5.39174588e+00 5.00140767e+02]",442.15194268546884
"[2.71950961e+00 1.68324634e+00 5.60390620e-02 4.35352274e+00
 5.37737798e+00 5.00179540e+02]",117650.15595604674
"[2.72002645e+00 1.68422658e+00 5.79309229e-02 4.33558695e+00
 5.37416118e+00 5.00175219e+02]",1370.16773244138
"[2.71811210e+00 1.68564335e+00 5.57766385e-02 4.34880088e+00
 5.37734888e+00 5.00168083e+02]",33125.119060043995
"[2.72405994e+00 1.69926117e+00 5.17854753e-02 4.40027853e+00
 5.39451241e+00 5.00137699e+02]",32042.093378202466
"[2.71878576e+00 1.68654241e+00 5.68405237e-02 4.33822731e+00
 5.37604132e+00 5.00165893e+02]",197.1625753336189
"[2.72226576e+00 1.69991714e+00 5.11458557e-02 4.39416671e+00
 5.40378618e+00 5.00130439e+02]",26897.074666929737
"[2.71972609e+00 1.69213724e+00 5.50159911e-02 4.35024310e+00
 5.38144216e+00 5.00147913e+02]",24650.09186308439
"[2.71962660e+00 1.69840395e+00 5.26031657e-02 4.37144214e+00
 5.39196408e+00 5.00128989e+02]",145.12074060115592
"[2.72500504e+00 1.69588080e+00 5.39640224e-02 4.37314880e+00
 5.38956679e+00 5.00146927e+02]",8650.195863992638
"[2.72258997e+00 1.69334216e+00 5.52946173e-02 4.35647716e+00
 5.38380976e+00 5.00149946e+02]",165650.1257403327
"[2.71873655e+00 1.68809210e+00 5.56035719e-02 4.34939092e+00
 5.37927493e+00 5.00159804e+02]",52901.18000031014
"[2.72023102e+00 1.69526938e+00 5.29107662e-02 4.37275862e+00
 5.39070462e+00 5.00143220e+02]",1025.133644025566
"[2.71991460e+00 1.69296475e+00 5.46943390e-02 4.35613983e+00
 5.38131975e+00 5.00146753e+02]",35722.07866229004
"[2.72170137e+00 1.68978650e+00 5.58338414e-02 4.35283215e+00
 5.38095648e+00 5.00159962e+02]",577.1244439084444
"[2.72294626e+00 1.69261295e+00 5.60998423e-02 4.35137481e+00
 5.37910254e+00 5.00151365e+02]",13925.072779034668
"[2.72107728e+00 1.69348462e+00 5.43182813e-02 4.35547529e+00
 5.38894067e+00 5.00146400e+02]",12997.094038609823
"[2.72687844e+00 1.69939407e+00 5.30054052e-02 4.38306248e+00
 5.39521433e+00 5.00136617e+02]",785.1058890565483
"[2.71943964e+00 1.69971290e+00 5.21764577e-02 4.36903473e+00
 5.39594474e+00 5.00123617e+02]",48842.08030025673
"[2.71903282e+00 1.69314209e+00 5.45947441e-02 4.34847151e+00
 5.38489269e+00 5.00142697e+02]",36101.126342561736
"[2.72468533e+00 1.70382884e+00 5.13006257e-02 4.39055871e+00
 5.40620339e+00 5.00118352e+02]",16385.085824003847
"[2.72410658e+00 1.69271212e+00 5.41475932e-02 4.36896376e+00
 5.38984678e+00 5.00154872e+02]",21317.10762687728
"[2.72552065e+00 1.69164812e+00 5.54867514e-02 4.35573888e+00
 5.38752458e+00 5.00154798e+02]",4762.142595889458
"[2.72783265e+00 1.69661432e+00 5.30543376e-02 4.38425302e+00
 5.39870190e+00 5.00148219e+02]",5330.082376610599
"[2.72104541e+00 1.69528388e+00 5.31673961e-02 4.37175080e+00
 5.39054353e+00 5.00142866e+02]",11237.071449383671
"[2.72349001e+00 1.68561595e+00 5.76660155e-02 4.34355980e+00
 5.37703018e+00 5.00173648e+02]",55226.090172139055
"[2.72447000e+00 1.69671668e+00 5.27231722e-02 4.38870913e+00
 5.39225161e+00 5.00143674e+02]",1090.1080761329763
"[2.72059002e+00 1.69034629e+00 5.68257939e-02 4.34405998e+00
 5.37609877e+00 5.00156169e+02]",4762.13630898545
"[2.72408473e+00 1.69027537e+00 5.47479678e-02 4.37006761e+00
 5.38574558e+00 5.00165768e+02]",41210.05022263559
"[2.72132389e+00 1.68548409e+00 5.55112356e-02 4.36436002e+00
 5.37992775e+00 5.00178779e+02]",7057.076130970904
"[2.72067651e+00 1.68186995e+00 5.87845125e-02 4.33142055e+00
 5.37268432e+00 5.00181763e+02]",110225.16622189946
"[2.72395926e+00 1.69813803e+00 5.25474802e-02 4.38922168e+00
 5.39228152e+00 5.00138283e+02]",22501.157258888445
"[2.72424998e+00 1.69234533e+00 5.35526720e-02 4.37858073e+00
 5.39158864e+00 5.00155962e+02]",15377.171706282601
"[2.72479625e+00 1.69104172e+00 5.38740125e-02 4.37750438e+00
 5.39016298e+00 5.00160159e+02]",94250.1020921607
"[2.72122042e+00 1.68486288e+00 5.96279959e-02 4.33672108e+00
 5.36445288e+00 5.00174078e+02]",6085.119491378168
"[2.72509301e+00 1.69810946e+00 5.30425230e-02 4.39129178e+00
 5.38857408e+00 5.00143496e+02]",785.1485596515182
"[2.72142855e+00 1.69288915e+00 5.36737392e-02 4.37457596e+00
 5.38615670e+00 5.00152772e+02]",2.1118421335969915
"[2.71944405e+00 1.68907754e+00 5.56784731e-02 4.35135269e+00
 5.37697236e+00 5.00157400e+02]",5930.127528423629
"[2.72508308e+00 1.68867994e+00 5.59545685e-02 4.36531634e+00
 5.38025823e+00 5.00169212e+02]",2810.136669762145
"[2.71468384e+00 1.67977268e+00 5.99304812e-02 4.32356006e+00
 5.35849723e+00 5.00182183e+02]",3482.082503504498
"[2.72619715e+00 1.69769376e+00 5.30907139e-02 4.38486031e+00
 5.39349313e+00 5.00143052e+02]",30277.126763209784
"[2.72571257e+00 1.69939563e+00 5.30239389e-02 4.38643347e+00
 5.39171058e+00 5.00137613e+02]",85850.18814301297
"[2.72570360e+00 1.69762717e+00 5.41432519e-02 4.37941988e+00
 5.38644819e+00 5.00144485e+02]",32762.08584461003
"[2.72334309e+00 1.69548217e+00 5.34034773e-02 4.37760130e+00
 5.38974050e+00 5.00145258e+02]",4625.115689642841
"[2.72512404e+00 1.69401919e+00 5.44510643e-02 4.37294639e+00
 5.38623904e+00 5.00153641e+02]",180626.1663118701
"[2.71832743e+00 1.68738441e+00 5.55788196e-02 4.36210156e+00
 5.37251551e+00 5.00166133e+02]",12322.164329089732
"[2.72282367e+00 1.69857003e+00 5.37253428e-02 4.36350396e+00
 5.39087326e+00 5.00133039e+02]",71290.16410256075
"[2.72593884e+00 1.69693784e+00 5.32475820e-02 4.38641473e+00
 5.39162787e+00 5.00145643e+02]",4357.124210176817
"[2.71710825e+00 1.68286643e+00 5.98670575e-02 4.32426953e+00
 5.36275552e+00 5.00173533e+02]",18226.118314414398
"[2.71869461e+00 1.68372873e+00 5.98586375e-02 4.32541935e+00
 5.36342127e+00 5.00171357e+02]",35722.07608734087
"[2.71647537e+00 1.68291024e+00 5.71861813e-02 4.33989178e+00
 5.36998780e+00 5.00174924e+02]",49285.152966092595
"[2.72324832e+00 1.69048246e+00 5.43157386e-02 4.37415330e+00
 5.38481320e+00 5.00163090e+02]",7397.104802995291
"[2.71683919e+00 1.68582086e+00 5.79354935e-02 4.33509299e+00
 5.36587859e+00 5.00163973e+02]",10610.131809290011
"[2.72096264e+00 1.69138635e+00 5.43734837e-02 4.36874873e+00
 5.38147475e+00 5.00154080e+02]",19045.11312380497
"[2.71621742e+00 1.68390439e+00 5.67933268e-02 4.34847508e+00
 5.36639100e+00 5.00173913e+02]",40402.062121429284
"[2.71784216e+00 1.68574622e+00 5.84159942e-02 4.34372646e+00
 5.36127894e+00 5.00168778e+02]",14642.140415981152
"[2.71909403e+00 1.69214793e+00 5.43198045e-02 4.36042537e+00
 5.38231649e+00 5.00149390e+02]",7057.12715186757
"[2.71971265e+00 1.69438040e+00 5.41154189e-02 4.36208572e+00
 5.38290518e+00 5.00140690e+02]",40805.069400991495
"[2.71850104e+00 1.68881207e+00 5.63994681e-02 4.34540877e+00
 5.37327534e+00 5.00157275e+02]",2501.150014217077
"[2.71638780e+00 1.68101734e+00 5.99415008e-02 4.32371513e+00
 5.36164289e+00 5.00179414e+02]",11665.164380904265
"[2.71603828e+00 1.68966085e+00 5.54125767e-02 4.34951579e+00
 5.37304614e+00 5.00152654e+02]",2305.0924889718767
"[2.71472831e+00 1.68123831e+00 5.85045472e-02 4.33401325e+00
 5.36177099e+00 5.00178360e+02]",1445.140406359629
"[2.71796399e+00 1.69592431e+00 5.23705939e-02 4.37386091e+00
 5.39132677e+00 5.00136291e+02]",197.12263228562415
"[2.71508224e+00 1.68610288e+00 5.79607301e-02 4.32527780e+00
 5.36729966e+00 5.00159073e+02]",63505.19982541334
"[2.71951586e+00 1.69168041e+00 5.48229440e-02 4.35158613e+00
 5.38395548e+00 5.00150063e+02]",2810.1363249058963
"[2.72091419e+00 1.69077075e+00 5.56369109e-02 4.36088803e+00
 5.37453078e+00 5.00156512e+02]",11237.137801105559
"[2.71920622e+00 1.68201974e+00 5.79868725e-02 4.34489270e+00
 5.36769685e+00 5.00182054e+02]",73985.16233219423
"[2.71761814e+00 1.69248516e+00 5.34836769e-02 4.36304468e+00
 5.38479231e+00 5.00144827e+02]",7745.077637601085
"[2.71678345e+00 1.67925577e+00 6.05924544e-02 4.32503857e+00
 5.35836084e+00 5.00184471e+02]",1522.1266910251425
"[2.71717951e+00 1.69001165e+00 5.41292225e-02 4.36117390e+00
 5.38137686e+00 5.00154986e+02]",32401.140939952893
"[2.71576234e+00 1.68819211e+00 5.52788183e-02 4.34541380e+00
 5.37793048e+00 5.00156946e+02]",785.1159302540796
"[2.71840633e+00 1.68580454e+00 5.83473936e-02 4.32815696e+00
 5.37061784e+00 5.00164939e+02]",10202.170821175067
"[2.71660168e+00 1.68977170e+00 5.48425860e-02 4.35699016e+00
 5.37531668e+00 5.00155283e+02]",56170.08616336457
"[2.71305613e+00 1.68437332e+00 5.62608405e-02 4.34408694e+00
 5.36617171e+00 5.00167429e+02]",16642.125368954792
"[2.71951076e+00 1.69553529e+00 5.28082120e-02 4.37891279e+00
 5.38770133e+00 5.00141722e+02]",59050.22439661266
"[2.71221305e+00 1.68543843e+00 5.50144063e-02 4.34710782e+00
 5.37349832e+00 5.00162673e+02]",18497.11189355191
"[2.71734611e+00 1.68684086e+00 5.51754119e-02 4.35609500e+00
 5.37779538e+00 5.00166026e+02]",2501.0863782931137
"[2.71653970e+00 1.68464161e+00 5.74423844e-02 4.33419277e+00
 5.37035757e+00 5.00166980e+02]",138385.1848998758
"[2.71925118e+00 1.69420266e+00 5.28172562e-02 4.37334136e+00
 5.38956709e+00 5.00145503e+02]",47090.17498125446
"[2.71731840e+00 1.68343524e+00 5.83052969e-02 4.33394237e+00
 5.36611736e+00 5.00171920e+02]",226.14710125819977
"[2.71561283e+00 1.68525626e+00 5.61061072e-02 4.35046347e+00
 5.37002426e+00 5.00168261e+02]",88805.17044184683
"[2.71623441e+00 1.68748120e+00 5.65001187e-02 4.33622734e+00
 5.37418743e+00 5.00157882e+02]",69170.15329041345
"[2.72061717e+00 1.68619815e+00 5.66770763e-02 4.35213046e+00
 5.37332503e+00 5.00170285e+02]",192722.18188906004
"[2.71793911e+00 1.68920469e+00 5.61432626e-02 4.33302831e+00
 5.38024149e+00 5.00151305e+02]",5042.0906384529735
"[2.71997250e+00 1.69050993e+00 5.45521212e-02 4.36348830e+00
 5.38207486e+00 5.00157544e+02]",15130.090236793822
"[2.71321743e+00 1.68002030e+00 5.83452765e-02 4.32859545e+00
 5.36345601e+00 5.00179236e+02]",14162.124226545922
"[2.71633260e+00 1.68625855e+00 5.63886015e-02 4.34264004e+00
 5.37169175e+00 5.00161888e+02]",962.1358716439123
"[2.72079927e+00 1.68779552e+00 5.56270829e-02 4.35495110e+00
 5.38044455e+00 5.00165280e+02]",3845.109942906953
"[2.71998797e+00 1.68664987e+00 5.63258816e-02 4.35153909e+00
 5.37513062e+00 5.00168742e+02]",11665.094114734839
"[2.71624234e+00 1.68481050e+00 5.60006316e-02 4.34264172e+00
 5.37505156e+00 5.00166613e+02]",13925.155298581542
"[2.71982469e+00 1.68654619e+00 5.67748366e-02 4.34670530e+00
 5.37343172e+00 5.00166117e+02]",1937.1668337015465
"[2.71553938e+00 1.67953173e+00 5.86960081e-02 4.33224432e+00
 5.36374896e+00 5.00183253e+02]",27226.2014899667
"[2.72127832e+00 1.68815592e+00 5.59501407e-02 4.35427097e+00
 5.37847807e+00 5.00163196e+02]",32042.11116945565
"[2.71936506e+00 1.68937988e+00 5.52764048e-02 4.35152929e+00
 5.37991604e+00 5.00156413e+02]",14885.147043587518
"[2.72214782e+00 1.69432524e+00 5.43073429e-02 4.36179209e+00
 5.38550421e+00 5.00143122e+02]",10001.083942716694
"[2.71345043e+00 1.67669114e+00 6.09137926e-02 4.32034342e+00
 5.35318224e+00 5.00187722e+02]",17425.06949985049
"[2.71854734e+00 1.68566938e+00 5.65150860e-02 4.34611051e+00
 5.37405081e+00 5.00168252e+02]",8101.146307828105
"[2.71623417e+00 1.68912825e+00 5.58463484e-02 4.34336925e+00
 5.37357590e+00 5.00153233e+02]",6890.140548992187
"[2.72006785e+00 1.68812929e+00 5.59541320e-02 4.35464413e+00
 5.37562522e+00 5.00161740e+02]",8837.102395409058
"[2.71884362e+00 1.68067179e+00 6.14433506e-02 4.31833070e+00
 5.35943039e+00 5.00179735e+02]",4357.1033109235905
"[2.71799120e+00 1.68735358e+00 5.74468321e-02 4.33166721e+00
 5.37204600e+00 5.00157114e+02]",10405.099037039805
"[2.71426537e+00 1.68302960e+00 5.72077321e-02 4.33759657e+00
 5.36616546e+00 5.00170793e+02]",72901.08809052083
